USC00241008,  46.2310, -112.1138, 1494.7, MT, BOULDER                       ,    ,    ,      
USC00241088,  48.5155, -105.2991,  705.0, MT, BREDETTE                      ,    ,    ,      
USC00241102,  45.3261, -108.9091, 1092.1, MT, BRIDGER 2 N                   ,    ,    ,      
USC00241127,  45.4441, -105.4072,  924.2, MT, BROADUS                       ,    ,    ,      
USC00241202,  48.5615, -113.0133, 1327.4, MT, BROWNING                      ,    ,    ,      
USC00241309,  45.8966, -112.5471, 1737.4, MT, BUTTE 8 S                     ,    ,    ,      
USC00241500,  45.8604, -111.9523, 1301.5, MT, CARDWELL                      ,    ,    ,      
USC00241737,  47.8205, -112.1921, 1172.0, MT, CHOTEAU                       ,    ,    ,      
USC00241875,  47.0564, -106.6164,  829.1, MT, COHAGEN                       ,    ,    ,      
USC00241984,  48.0500, -107.5500, -999.9, MT, CONTENT 4 NNE                 ,    ,    ,      
USC00241995,  45.0108, -109.9820, 2280.8, MT, COOKE CITY 2 W                ,    ,    ,      
USC00242414,  45.0918, -112.6044, 1676.4, MT, DILLON 9 SSE                  ,    ,    ,      
USC00242421,  45.7510, -112.7547, 1630.7, MT, DIVIDE                        ,    ,    ,      
USC00242441,  48.5542, -108.2067,  826.0, MT, DODSON 11 N                   ,    ,    ,      
USC00242584,  47.8433, -111.5795, 1095.5, MT, DUTTON 6 E                    ,    ,    ,      
USC00242689,  45.8863, -104.5478, 1046.1, MT, EKALAKA                       ,    ,    ,      
USC00242827,  48.8978, -115.0644,  771.8, MT, EUREKA RANGER STATION         ,    ,    ,      
USC00243176,  48.0121, -106.4117,  631.2, MT, FORT PECK POWER PLANT         ,    ,    ,      
USC00243366,  45.4458, -111.2369, 1658.4, MT, GALLATIN GATEWAY 10SSW        ,    ,    ,      
USC00243479,  45.6928, -113.9550, 2154.9, MT, GIBBONS PASS                  ,    ,    ,      
USC00243581,  47.1059, -104.7176,  632.5, MT, GLENDIVE                      ,    ,    ,      
USC00243753,  47.4615, -111.3850, 1129.3, MT, GREAT FALLS WFO               ,    ,    ,      
USC00243984,  47.3833, -115.4000,  961.0, MT, HAUGAN                        ,    ,    ,      
USC00244143,  47.2531, -109.3610, 1243.6, MT, HILGER                        ,    ,    ,      
USC00244241,  46.9907, -112.0116, 1062.8, MT, HOLTER DAM                    ,    ,    ,      
USC00244442,  46.5400, -104.7522,  827.5, MT, ISMAY                         ,    ,    ,      
USC00244512,  48.5595, -110.7719, 1012.9, MT, JOPLIN                        ,    ,    ,      
USC00244820,  44.5994, -111.8125, 2045.2, MT, LAKEVIEW                      ,    ,    ,      
USC00244904,  46.2930, -108.9416, 1046.7, MT, LAVINA                        ,    ,    ,      
USC00244983,  47.0512, -109.4426, 1249.7, MT, LEWISTOWN 2 SW                ,    ,    ,      
USC00245015,  48.4036, -115.5392,  638.9, MT, LIBBY 1 NE RS                 ,    ,    ,      
USC00245030,  44.6331, -112.5928, 1913.8, MT, LIMA                          ,    ,    ,      
USC00245088,  45.6970, -110.4540, 1431.6, MT, LIVINGSTON RAIN GAUGE         ,    ,    ,      
USC00245106,  45.3790, -107.3787,  994.6, MT, LODGE GRASS                   ,    ,    ,      
USC00245122,  45.8908, -111.4588, 1246.3, MT, LOGAN 2 W                     ,    ,    ,      
USC00245335,  48.3469, -107.8769,  697.4, MT, MALTA #2                      ,    ,    ,      
USC00245387,  46.5000, -110.3378, 1463.0, MT, MARTINSDALE 3 NNW             ,    ,    ,      
USC00245388,  46.6090, -110.2787, 1681.9, MT, MARTINSDALE 10NNE             ,    ,    ,      
USC00245706,  47.0206, -111.3699, 1371.6, MT, MILLEGAN                      ,    ,    ,      
USC00245791,  45.7846, -108.9663, 1216.2, MT, MOLT 6 SW                     ,    ,    ,      
USC00246472,  46.3158, -113.3000, 1606.3, MT, PHILLIPSBURG RANGER STATION   ,    ,    ,      
USC00246562,  47.4661, -114.8794,  759.0, MT, PLAINS RANGER STATION         ,    ,    ,      
USC00246589,  48.7910, -104.5298,  683.1, MT, PLENTYWOOD 1NE                ,    ,    ,      
USC00246610,  45.4144, -113.1061, 1996.4, MT, POLARIS 4 N                   ,    ,    ,      
USC00246946,  45.7061, -109.5399, 1141.2, MT, REEDPOINT                     ,    ,    ,      
USC00247258,  48.0685, -111.0661,  975.4, MT, RUSSELL                       ,    ,    ,      
USC00247292,  48.7386, -113.4295, 1389.9, MT, ST. MARY                      ,    ,    ,      
USC00247425,  48.8355, -105.4748,  728.5, MT, SCOBEY 4 NW                   ,    ,    ,      
USC00247500,  48.5133, -111.8551, 1013.5, MT, SHELBY                        ,    ,    ,      
USC00247603,  45.0156, -109.9684, 2284.5, MT, SILVER GATE                   ,    ,    ,      
USC00247610,  45.6917, -112.2834, 1397.5, MT, SILVERSTAR                    ,    ,    ,      
USC00247894,  46.5137, -114.0910, 1028.7, MT, STEVENSVILLE                  ,    ,    ,      
USC00248087,  47.9161, -113.8390,  944.9, MT, SWAN LAKE                     ,    ,    ,      
USC00248169,  47.1167, -105.5500, 1015.9, MT, TERRY 25 NNW                  ,    ,    ,      
USC00248329,  46.3566, -111.2841, 1539.2, MT, TOWNSEND 12 ENE               ,    ,    ,      
USC00248511,  46.4300, -106.9200,  800.1, MT, VANANDA 6 NE                  ,    ,    ,      
USC00248777,  48.8745, -104.0504,  641.0, MT, WESTBY                        ,    ,    ,      
USC00248866,  44.6660, -111.0991, 2030.0, MT, WEST YELLOWSTONE USFS         ,    ,    ,      
USC00249044,  47.0059, -108.3560,  904.3, MT, WINNETT                       ,    ,    ,      
USC00249052,  46.9390, -108.1966,  856.5, MT, WINNETT 8 ESE                 ,    ,    ,      
USC00249240,  45.3127, -107.9383, 1007.4, MT, YELLOWTAIL DAM                ,    ,    ,      
USC00249900,  47.9185, -108.5244, 1229.9, MT, ZORTMAN                       ,    ,    ,      
USC00250075,  41.6833,  -98.1302,  582.2, NE, ALBION 7W                     ,    ,    ,      
USC00250180,  42.2342,  -98.9155,  664.2, NE, AMELIA                        ,    ,    ,      
USC00250245,  41.6108,  -99.9044,  833.0, NE, ANSELMO 2 WSW                 ,    ,    ,      
USC00250435,  40.4500,  -95.8000,  345.0, NE, AUBURN 5 NNE                  ,    ,    ,      
USC00250580,  42.5829,  -99.5397,  710.2, NE, BASSETT                       ,    ,    ,      
USC00250622,  40.2994,  -96.7500,  395.3, NE, BEATRICE 1N                   ,    ,    ,      
USC00250760,  40.0646, -101.5437,  939.1, NE, BENKELMAN 1N                  ,    ,    ,      
USC00250781,  41.3536,  -96.2094,  379.5, NE, BENNINGTON 3WSW               ,    ,    ,      
USC00250865,  41.0654, -102.0710, 1029.9, NE, BIG SPRINGS                   ,    ,    ,      
USC00251145,  41.6680, -103.1038, 1117.4, NE, BRIDGEPORT                    ,    ,    ,      
USC00251205,  41.4027,  -99.6322,  754.1, NE, BROKEN BOW NO 2               ,    ,    ,      
USC00251345,  41.7666,  -99.1766,  687.3, NE, BURWELL 2WSW                  ,    ,    ,      
USC00251450,  40.6944,  -99.7008,  719.9, NE, CANADAY STEAM PLANT           ,    ,    ,      
USC00251575,  42.8083, -103.0533, 1031.1, NE, CHADRON 3SW                   ,    ,    ,      
USC00251776,  42.5055,  -97.2086,  487.7, NE, COLERIDGE                     ,    ,    ,      
USC00252010,  41.7063,  -97.3637,  493.8, NE, CRESTON                       ,    ,    ,      
USC00252011,  41.5881,  -97.3482,  506.0, NE, CRESTON 8SSE                  ,    ,    ,      
USC00252020,  40.6092,  -96.8720,  445.0, NE, CRETE 4ESE                    ,    ,    ,      
USC00252049,  42.8455,  -97.4733,  382.5, NE, CROFTON 8N                    ,    ,    ,      
USC00252100,  40.6344, -100.5219,  794.3, NE, CURTIS                        ,    ,    ,      
USC00252205,  41.2482,  -97.0580,  509.6, NE, DAVID CITY 4E                 ,    ,    ,      
USC00252225,  40.1377,  -95.7786,  332.2, NE, DAWSON 3ENE                   ,    ,    ,      
USC00252433,  40.0411,  -96.0499,  338.3, NE, DU BOIS 1NNW                  ,    ,    ,      
USC00252560,  40.2763,  -99.7836,  646.2, NE, EDISON                        ,    ,    ,      
USC00252655,  40.6997,  -99.3800,  685.8, NE, ELM CREEK 1 SSW               ,    ,    ,      
USC00253037,  40.0952,  -98.9450,  567.2, NE, FRANKLIN #2                   ,    ,    ,      
USC00253175,  40.5394,  -97.5905,  497.7, NE, GENEVA                        ,    ,    ,      
USC00253185,  41.4513,  -97.7644,  484.6, NE, GENOA 2 W                     ,    ,    ,      
USC00253205,  40.7344,  -98.8453,  627.9, NE, GIBBON                        ,    ,    ,      
USC00253469,  41.1300,  -96.1988,  350.5, NE, GRETNA 3ESE                   ,    ,    ,      
USC00253595,  40.0892,  -99.2133,  612.6, NE, HARLAN COUNTY LAKE            ,    ,    ,      
USC00253630,  42.6166,  -97.2608,  438.9, NE, HARTINGTON                    ,    ,    ,      
USC00253737,  40.1497,  -97.5864,  448.4, NE, HEBRON #2                     ,    ,    ,      
USC00253804,  41.6666,  -96.2597,  353.6, NE, HERMAN 4WSW                   ,    ,    ,      
USC00254455,  41.2097, -101.6705, 1011.3, NE, KINGSLEY DAM                  ,    ,    ,      
USC00255040,  42.8299,  -98.4710,  430.1, NE, LYNCH                         ,    ,    ,      
USC00255112,  41.2629,  -96.6945,  384.0, NE, MALMO 1 E                     ,    ,    ,      
USC00255312,  40.2161, -100.6301,  787.9, NE, MC COOK #2                    ,    ,    ,      
USC00255700,  42.0067, -101.0445,  995.8, NE, MULLEN 3S                     ,    ,    ,      
USC00256386,  41.4952, -102.1844, 1074.4, NE, OSHKOSH 10 NE                 ,    ,    ,      
USC00256630,  42.1152,  -96.7058,  408.4, NE, PENDER                        ,    ,    ,      
USC00256657,  41.8550,  -98.0747,  585.2, NE, PETERSBURG                    ,    ,    ,      
USC00256720,  42.1987,  -97.5172,  480.1, NE, PIERCE                        ,    ,    ,      
USC00257351,  42.3202,  -98.0933,  565.4, NE, ROYAL 2SE                     ,    ,    ,      
USC00257685,  41.6677,  -96.6688,  381.6, NE, SCRIBNER                      ,    ,    ,      
USC00257800,  40.2038,  -95.7063,  332.2, NE, SHUBERT 2SW                   ,    ,    ,      
USC00257829,  41.1097, -102.9788, 1315.2, NE, SIDNEY 2S                     ,    ,    ,      
USC00258025,  41.5673,  -98.3943,  645.3, NE, SPALDING 8S                   ,    ,    ,      
USC00258395,  40.6661,  -96.1891,  335.3, NE, SYRACUSE                      ,    ,    ,      
USC00259050,  42.2949,  -97.0569,  457.2, NE, WAYNE 4 NW                    ,    ,    ,      
USC00259091,  40.9158,  -96.1408,  388.6, NE, WEEPING WATER 3N              ,    ,    ,      
USC00259513,  40.9152,  -97.5997,  491.6, NE, YORK 3N                       ,    ,    ,      
USC00262557,  37.3476, -114.5410, 1043.0, NV, ELGIN                         ,    ,    ,      
USC00262570,  40.8602, -115.7427, 1595.6, NV, ELKO NWS OFFICE               ,    ,    ,      
USC00263512,  38.5155, -118.6208, 1341.1, NV, HAWTHORNE                     ,    ,    ,      
USC00264698,  40.1700, -118.4776, 1211.0, NV, LOVELOCK                      ,    ,    ,      
USC00265191,  38.9547, -119.7758, 1435.3, NV, MINDEN                        ,    ,    ,      
USC00265441,  39.3422, -119.8636, 2205.2, NV, MT. ROSE - CHRISTMAS TREE     ,    ,    ,      
USC00265846,  36.5508, -114.4580,  381.0, NV, OVERTON                       ,    ,    ,      
USC00265880,  37.2689, -115.1217, 1016.2, NV, PAHRANAGAT WILDLIFE REF       ,    ,    ,      
USC00266252,  37.9338, -114.4522, 1825.8, NV, PIOCHE                        ,    ,    ,      
USC00267192,  40.4661, -118.3047, 1260.3, NV, RYE PATCH DAM                 ,    ,    ,      
USC00267369,  35.4661, -114.9216, 1079.0, NV, SEARCHLIGHT                   ,    ,    ,      
USC00267612,  38.8822, -119.3511, 1524.0, NV, SMITH 6 N                     ,    ,    ,      
USC00267750,  38.0405, -114.1800, 1813.6, NV, SPRING VALLEY STATE PARK      ,    ,    ,      
USC00268822,  39.0747, -119.1189, 1310.6, NV, WABUSKA 6 SE                  ,    ,    ,      
USC00268838,  39.6915, -119.2900, 1219.2, NV, WADSWORTH 4N                  ,    ,    ,      
USC00270998,  43.5984,  -71.7185,  146.9, NH, BRISTOL                       ,    ,    ,      
USC00271925,  42.8267,  -71.4412,   64.0, NH, DAME AND DUCHAME WELLS        ,    ,    ,      
USC00272174,  43.1419,  -70.9500,   23.2, NH, DURHAM                        ,    ,    ,      
USC00272842,  44.7888,  -71.1230,  387.1, NH, ERROL                         ,    ,    ,      
USC00273182,  43.4703,  -71.6537,  137.2, NH, FRANKLIN FALLS DAM            ,    ,    ,      
USC00273850,  43.7052,  -72.2855,  178.0, NH, HANOVER                       ,    ,    ,      
USC00274218,  43.1890,  -71.7460,  131.1, NH, HOPKINTON LAKE                ,    ,    ,      
USC00274806,  44.2810,  -71.8077,  209.1, NH, LITTLETON 4                   ,    ,    ,      
USC00275780,  43.4758,  -71.1788,  195.1, NH, NEW DURHAM 3 NNW              ,    ,    ,      
USC00275868,  43.3772,  -72.1812,  234.7, NH, NEWPORT                       ,    ,    ,      
USC00276234,  44.6820,  -71.5858,  289.6, NH, NORTH STRATFORD               ,    ,    ,      
USC00276818,  44.2580,  -71.2525,  617.2, NH, PINKHAM NOTCH                 ,    ,    ,      
USC00276856,  45.0469,  -71.3830,  405.4, NH, PITTSBURG RESERVOIR           ,    ,    ,      
USC00278885,  43.9099,  -71.8878,  216.4, NH, WARREN                        ,    ,    ,      
USC00281351,  38.9534,  -74.9361,    6.1, NJ, CAPE MAY 2 NW                 ,    ,    ,      
USC00286964,  40.0135,  -74.8180,   17.7, NJ, PHILADELPHIA/MT. HOLLY WFO    ,    ,    ,      
USC00290041,  36.2402, -106.4277, 1944.6, NM, ABIQUIU DAM                   ,    ,    ,      
USC00290407,  36.3949, -105.2852, 2590.8, NM, ANGEL FIRE 1S                 ,    ,    ,      
USC00290417,  31.9380, -108.7688, 1371.9, NM, ANIMAS 3ESE                   ,    ,    ,      
USC00290600,  32.8333, -104.4000, 1033.9, NM, ARTESIA                       ,    ,    ,      
USC00290640,  34.0750, -107.6211, 2133.6, NM, AUGUSTINE 2E                  ,    ,    ,      
USC00290818,  33.4286, -108.1000, 2033.0, NM, BEAVERHEAD R/S                ,    ,    ,      
USC00291120,  33.4486, -105.6847, 2150.4, NM, BONITO DAM                    ,    ,    ,      
USC00291286,  32.8965, -107.3077, 1292.0, NM, CABALLO DAM                   ,    ,    ,      
USC00291440,  33.5311, -105.5947, 1975.1, NM, CAPITAN                       ,    ,    ,      
USC00291445,  33.3433, -103.6782, 1319.2, NM, CAPROCK                       ,    ,    ,      
USC00291469,  32.3479, -104.2224,  951.0, NM, CARLSBAD                      ,    ,    ,      
USC00291963,  34.5988, -103.2161, 1351.8, NM, CLOVIS 13 N                   ,    ,    ,      
USC00291982,  35.6413, -106.3322, 1694.7, NM, COCHITI DAM                   ,    ,    ,      
USC00292030,  35.4072, -104.1905, 1293.6, NM, CONCHAS DAM                   ,    ,    ,      
USC00292100,  35.2488, -106.5950, 1531.9, NM, CORRALES                      ,    ,    ,      
USC00292241,  35.9951, -106.9704, 2105.6, NM, CUBA                          ,    ,    ,      
USC00292250,  35.0883, -107.5177, 1888.2, NM, CUBERO                        ,    ,    ,      
USC00292510,  35.1841, -105.0569, 1569.7, NM, DILIA                         ,    ,    ,      
USC00292665,  34.4691, -105.3975, 1915.7, NM, DURAN                         ,    ,    ,      
USC00292700,  36.5575, -105.2627, 2523.7, NM, EAGLE NEST                    ,    ,    ,      
USC00292837,  36.5927, -106.7300, 2054.4, NM, EL VADO DAM                   ,    ,    ,      
USC00293142,  36.6897, -108.3086, 1714.5, NM, FARMINGTON AG SCIENCE CNT     ,    ,    ,      
USC00294009,  32.9202, -107.5656, 1605.4, NM, HILLSBORO                     ,    ,    ,      
USC00294030,  32.7125, -103.3538, 1169.2, NM, HOBBS 13W                     ,    ,    ,      
USC00294089,  33.3802, -105.2544, 1606.3, NM, HONDO 1SE                     ,    ,    ,      
USC00294112,  32.8095, -104.7379, 1245.1, NM, HOPE                          ,    ,    ,      
USC00294366,  35.3886, -106.5438, 1642.3, NM, JEMEZ DAM                     ,    ,    ,      
USC00294426,  32.6161, -106.7404, 1316.1, NM, JORNADA EXP RANGE             ,    ,    ,      
USC00294862,  35.5677, -105.2130, 1935.2, NM, LAS VEGAS WASTE WATER PLANT   ,    ,    ,      
USC00295370,  32.8568, -103.7624, 1266.1, NM, MALJAMAR                      ,    ,    ,      
USC00296041,  36.0763, -108.8580, 2854.1, NM, NARBONA PASS                  ,    ,    ,      
USC00296275,  36.1838, -105.0608, 2333.2, NM, OCATE 2 NW                    ,    ,    ,      
USC00296435,  32.3788, -106.0924, 1286.6, NM, OROGRANDE                     ,    ,    ,      
USC00296676,  35.5488, -105.6886, 2096.4, NM, PECOS NATIONAL MONUMENT       ,    ,    ,      
USC00296812,  34.4930, -107.8883, 2426.5, NM, PIETOWN 19NE                  ,    ,    ,      
USC00297094,  34.4208, -105.8913, 1919.3, NM, PROGRESSO                     ,    ,    ,      
USC00297180,  34.3447, -108.4922, 2096.4, NM, QUEMADO                       ,    ,    ,      
USC00297279,  36.9194, -104.4325, 2112.9, NM, RATON FILTER PLANT            ,    ,    ,      
USC00297423,  33.7527, -107.2094, 1661.2, NM, RIENHARDT RANCH               ,    ,    ,      
USC00297614,  33.3075, -104.5280, 1112.2, NM, ROSWELL 2 S                   ,    ,    ,      
USC00297638,  35.9331, -104.1375, 1750.5, NM, ROY                           ,    ,    ,      
USC00297649,  33.3677, -105.6611, 2112.3, NM, RUIDOSO                       ,    ,    ,      
USC00297736,  32.7909, -105.5606, 2250.0, NM, SACRAMENTO # 2                ,    ,    ,      
USC00298085,  35.6194, -105.9753, 2059.2, NM, SANTA FE 2                    ,    ,    ,      
USC00298127,  31.8727, -106.6980, 1252.4, NM, SANTA TERESA AIRPORT          ,    ,    ,      
USC00298387,  34.0605, -106.8842, 1399.9, NM, SOCORRO                       ,    ,    ,      
USC00298501,  36.3627, -104.5849, 1794.7, NM, SPRINGER                      ,    ,    ,      
USC00298518,  35.1766, -105.9438, 1943.1, NM, STANLEY 2 NNE                 ,    ,    ,      
USC00298535,  32.2823, -106.7598, 1184.5, NM, STATE UNIVERSITY              ,    ,    ,      
USC00298596,  34.6033, -104.3811, 1312.5, NM, SUMNER LAKE                   ,    ,    ,      
USC00298834,  35.3000, -108.1472, 2263.1, NM, THOREAU 12 SE                 ,    ,    ,      
USC00299031,  35.7991, -107.1813, 2042.2, NM, TORREON NAVAJO MISSION        ,    ,    ,      
USC00299156,  35.2005, -103.6866, 1245.4, NM, TUCUMCARI 4 NE                ,    ,    ,      
USC00299569,  32.3779, -103.7987, 1039.7, NM, WASTE ISOLT N PILOT PLT       ,    ,    ,      
USC00299686,  32.7822, -106.1759, 1221.0, NM, WHITE SANDS NAT L MON.        ,    ,    ,      
USC00301265,  42.9480,  -76.7342,  115.8, NY, CAYUGA LOCK NO 1              ,    ,    ,      
USC00301708,  43.3203,  -73.9256,  246.3, NY, CONKLINGVILLE DAM             ,    ,    ,      
USC00302454,  42.3328,  -75.2298,  352.0, NY, EAST SIDNEY                   ,    ,    ,      
USC00302953,  42.9383,  -74.6228,   93.0, NY, FORT PLAIN                    ,    ,    ,      
USC00303033,  42.4496,  -79.3119,  231.6, NY, FREDONIA                      ,    ,    ,      
USC00303184,  42.8766,  -77.0307,  218.8, NY, GENEVA RESEARCH FARM          ,    ,    ,      
USC00303773,  42.7743,  -77.6083,  274.9, NY, HEMLOCK                       ,    ,    ,      
USC00303851,  43.6051,  -75.5544,  549.9, NY, HIGHMARKET 2W                 ,    ,    ,      
USC00303983,  42.3488,  -77.7044,  403.9, NY, HORNELL ALMOND DAM            ,    ,    ,      
USC00304025,  42.2475,  -73.7922,    9.1, NY, HUDSON CORRECTIONAL FACILITY  ,    ,    ,      
USC00304102,  43.7548,  -74.2756,  509.0, NY, INDIAN LAKE 2SW               ,    ,    ,      
USC00304174,  42.4492,  -76.4491,  292.6, NY, ITHACA CORNELL UNIV           ,    ,    ,      
USC00304207,  42.1100,  -79.1591,  381.0, NY, JAMESTOWN 4 ENE               ,    ,    ,      
USC00304555,  44.3042,  -73.9839,  575.5, NY, LAKE PLACID 2 S               ,    ,    ,      
USC00304912,  43.7929,  -75.4829,  263.0, NY, LOWVILLE                      ,    ,    ,      
USC00305426,  41.7720,  -74.1537,  336.5, NY, MOHONK LAKE                   ,    ,    ,      
USC00305435,  41.6667,  -74.7833,  338.9, NY, MONGAUP VALLEY                ,    ,    ,      
USC00305597,  42.7313,  -77.9054,  268.2, NY, MOUNT MORRIS 2 W              ,    ,    ,      
USC00306314,  43.4499,  -76.5369,   98.8, NY, OSWEGO                        ,    ,    ,      
USC00306623,  43.4614,  -74.5231,  527.3, NY, PISECO                        ,    ,    ,      
USC00306747,  42.3717,  -79.4866,  246.3, NY, PORTLAND1 SW                  ,    ,    ,      
USC00306825,  41.7167,  -73.9333,   15.2, NY, POUGHKEEPSIE 1 N              ,    ,    ,      
USC00307549,  43.1131,  -73.5775,   36.6, NY, SCHUYLERVILLE                 ,    ,    ,      
USC00308248,  43.8913,  -75.0361,  515.1, NY, STILLWATER RESERVOIR          ,    ,    ,      
USC00308290,  43.8389,  -76.2675,   76.2, NY, STONY POINT 2E                ,    ,    ,      
USC00308507,  43.8468,  -73.4281,   96.0, NY, TICONDEROGA B MILL            ,    ,    ,      
USC00308586,  42.9464,  -74.2886,   91.4, NY, TRIBES HILL                   ,    ,    ,      
USC00308839,  43.0030,  -77.4484,  199.3, NY, VICTOR 2NW                    ,    ,    ,      
USC00308910,  42.7392,  -78.5878,  345.9, NY, WALES                         ,    ,    ,      
USC00308944,  44.1480,  -74.9003,  460.2, NY, WANAKENA RNGR SCHOOL          ,    ,    ,      
USC00309000,  43.9761,  -75.8753,  151.5, NY, WATERTOWN                     ,    ,    ,      
USC00309072,  42.1173,  -77.9475,  460.2, NY, WELLSVILLE                    ,    ,    ,      
USC00309374,  44.8418,  -74.2828,  226.2, NY, WHIPPLEVILLE 2NW              ,    ,    ,      
USC00309389,  43.5575,  -73.4011,   36.3, NY, WHITEHALL                     ,    ,    ,      
USC00309442,  42.3419,  -75.9653,  317.0, NY, WHITNEY POINT DAM             ,    ,    ,      
USC00310312,  35.8922,  -81.9352,  571.5, NC, ASHFORD                       ,    ,    ,      
USC00310438,  35.4591,  -80.1827,  182.9, NC, BADIN                         ,    ,    ,      
USC00310750,  35.6547,  -79.0709,   94.5, NC, B. EVERETT JORDAN DAM         ,    ,    ,      
USC00311241,  36.0936,  -79.4321,  195.1, NC, BURLINGTON                    ,    ,    ,      
USC00311515,  35.3333,  -79.4000,  177.1, NC, CARTHAGE 1 SSE                ,    ,    ,      
USC00311881,  35.0251,  -78.2760,   48.2, NC, CLINTON 2 NE                  ,    ,    ,      
USC00312631,  36.4742,  -79.7433,  206.7, NC, EDEN                          ,    ,    ,      
USC00312719,  36.3096,  -76.2050,    2.4, NC, ELIZABETH CITY                ,    ,    ,      
USC00312732,  34.6272,  -78.6113,   36.6, NC, ELIZABETHTOWN                 ,    ,    ,      
USC00313017,  35.0591,  -78.8588,   29.3, NC, FAYETTEVILLE (PWC)            ,    ,    ,      
USC00313638,  35.6400,  -77.3984,    9.8, NC, GREENVILLE                    ,    ,    ,      
USC00314675,  36.2838,  -80.3624,  268.2, NC, KING                          ,    ,    ,      
USC00314764,  35.4204,  -82.1875,  317.0, NC, LAKE LURE 2                   ,    ,    ,      
USC00314860,  34.7502,  -79.4663,   64.0, NC, LAURINBURG                    ,    ,    ,      
USC00314970,  35.8457,  -80.2599,  231.6, NC, LEXINGTON                     ,    ,    ,      
USC00315814,  35.5938,  -80.8391,  265.2, NC, MOORESVILLE 2 WNW             ,    ,    ,      
USC00315830,  34.7336,  -76.7357,    3.0, NC, MOREHEAD CITY 2 WNW           ,    ,    ,      
USC00315890,  36.4962,  -80.6523,  329.2, NC, MOUNT AIRY 2 W                ,    ,    ,      
USC00315945,  35.4118,  -80.4310,  219.5, NC, MOUNT PLEASANT                ,    ,    ,      
USC00316096,  34.7763,  -76.8770,    9.1, NC, NEWPORT/MOREHEAD CITY WFO     ,    ,    ,      
USC00316256,  36.1638,  -81.1536,  341.4, NC, NORTH WILKESBORO              ,    ,    ,      
USC00316349,  35.1075,  -75.9872,    1.2, NC, OCRACOKE                      ,    ,    ,      
USC00317079,  35.7908,  -78.6988,  121.9, NC, RALEIGH STATE UNIV            ,    ,    ,      
USC00317319,  36.4789,  -77.6714,   64.0, NC, ROANOKE RAPIDS                ,    ,    ,      
USC00317324,  36.4087,  -80.9954,  859.5, NC, ROARING GAP 1 NW              ,    ,    ,      
USC00317845,  35.3110,  -81.5710,  249.9, NC, SHELBY 2 NW                   ,    ,    ,      
USC00319354,  34.2572,  -78.6872,   15.2, NC, WHITEVILLE 5 S                ,    ,    ,      
USC00319357,  34.4094,  -78.7913,   27.4, NC, WHITEVILLE 7 NW               ,    ,    ,      
USC00319476,  35.6939,  -77.9461,   33.5, NC, WILSON 3 SW                   ,    ,    ,      
USC00319555,  36.1308,  -81.2275,  326.1, NC, W. KERR SCOTT RESV.           ,    ,    ,      
USC00319675,  36.1306,  -80.5481,  266.7, NC, YADKINVILLE 6 E               ,    ,    ,      
USC00320022,  48.3300,  -98.1184,  476.4, ND, ADAMS 7 SSW                   ,    ,    ,      
USC00320189,  48.9975, -103.4877,  617.8, ND, AMBROSE 3 N                   ,    ,    ,      
USC00320382,  46.0405,  -99.3741,  613.9, ND, ASHLEY                        ,    ,    ,      
USC00320450,  47.0360,  -98.0831,  397.2, ND, BALDHILL DAM                  ,    ,    ,      
USC00320492,  47.9180, -100.5400,  498.3, ND, BALFOUR 2 SW                  ,    ,    ,      
USC00320995,  46.1936, -103.3714,  909.2, ND, BOWMAN                        ,    ,    ,      
USC00321288,  48.4869,  -99.1976,  451.4, ND, CANDO 1E                      ,    ,    ,      
USC00321362,  47.5088,  -99.1211,  475.5, ND, CARRINGTON 4 N                ,    ,    ,      
USC00321435,  48.8624,  -97.7015,  274.0, ND, CAVALIER 7NW                  ,    ,    ,      
USC00322188,  46.8914, -102.7792,  749.8, ND, DICKINSON                     ,    ,    ,      
USC00322365,  47.3466, -102.5869,  666.6, ND, DUNN CENTER 1E                ,    ,    ,      
USC00323496,  46.8116, -101.8302,  636.4, ND, GLEN ULLIN                    ,    ,    ,      
USC00323621,  47.9217,  -97.0975,  253.0, ND, GRAND FORKS UNIV (NWS)        ,    ,    ,      
USC00323926,  47.3111,  -98.1856,  438.9, ND, HANNAFORD                     ,    ,    ,      
USC00324083,  46.5203, -100.3478,  604.1, ND, HAZELTON 4NW                  ,    ,    ,      
USC00324180,  46.0044, -102.6472,  823.9, ND, HETTINGER EXP STA             ,    ,    ,      
USC00324958,  48.7622,  -98.3447,  492.3, ND, LANGDON EXP FARM              ,    ,    ,      
USC00325078,  48.2881,  -99.4317,  466.3, ND, LEEDS                         ,    ,    ,      
USC00325479,  46.8127, -100.9097,  533.4, ND, MANDAN EXP STATION            ,    ,    ,      
USC00325720,  48.5969, -102.9283,  677.0, ND, MC GREGOR                     ,    ,    ,      
USC00325993,  48.1802, -101.2963,  539.2, ND, MINOT EXP STATION             ,    ,    ,      
USC00326015,  46.6833, -100.3000,  537.1, ND, MOFFIT RAILROAD STN           ,    ,    ,      
USC00326105,  46.7005,  -98.5839,  428.2, ND, MONTPELIER                    ,    ,    ,      
USC00326620,  46.1458,  -98.0919,  403.6, ND, OAKES                         ,    ,    ,      
USC00327120,  48.0267, -101.9625,  638.3, ND, PLAZA                         ,    ,    ,      
USC00327405,  47.8133, -102.0233,  602.0, ND, RAUB 5 NNE                    ,    ,    ,      
